time,ntime,latitude,nlatitude,longitude,nlongitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-02-06T08:22:40.180Z,2019-02-06 08:22:40,19.6285,109.6285,-155.099,24.901,10.78,2.27,ml,47,69,0.07639,0.14,hv,hv70800311,2019-02-06T20:24:25.840Z,"5km WNW of Kurtistown, Hawaii",earthquake,0.29,0.54,0.183,22,reviewed,hv,hv
2019-02-06T08:22:04.760Z,2019-02-06 08:22:05,19.307,109.307,-155.2113333,24.7886667,5.91,0.78,md,16,102,0.02855,0.08,hv,hv70800306,2019-02-06T20:11:15.860Z,"13km SSE of Volcano, Hawaii",earthquake,0.35,1.14,0.006,4,reviewed,hv,hv
2019-02-06T08:14:05.356Z,2019-02-06 08:14:05,61.4396,151.4396,-150.0118,29.9882,42,1.2,ml,,,,0.22,ak,ak0191pbqbjr,2019-02-06T08:17:09.088Z,"9km SSW of Big Lake, Alaska",earthquake,,1.3,,,automatic,ak,ak
2019-02-06T08:09:48.550Z,2019-02-06 08:09:49,18.0435,108.0435,-66.9981,113.0019,19,2.6,md,14,91,0.0873,0.41,pr,pr2019037008,2019-02-06T09:35:33.469Z,"5km SW of Sabana Grande, Puerto Rico",earthquake,1.24,0.9,0.35,10,reviewed,pr,pr
2019-02-06T08:09:44.628Z,2019-02-06 08:09:45,63.4867,153.4867,-145.9619,34.0381,0,2,ml,,,,0.95,ak,ak0191pbpby6,2019-02-06T08:14:58.281Z,"56km SW of Deltana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-06T07:54:51.092Z,2019-02-06 07:54:51,37.8812,127.8812,-116.1559,63.8441,2.8,1.4,ml,16,115.05,0.401,0.199,nn,nn00676918,2019-02-06T17:32:21.659Z,"39km SSE of Warm Springs, Nevada",earthquake,,9,0.64,4,reviewed,nn,nn
2019-02-06T07:54:47.655Z,2019-02-06 07:54:48,59.9459,149.9459,-153.0238,26.9762,120.9,2,ml,,,,0.53,ak,ak0191pbdjvh,2019-02-06T07:59:34.117Z,"62km SSW of Redoubt Volcano, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-06T07:43:16.052Z,2019-02-06 07:43:16,58.9844,148.9844,-153.1275,26.8725,17.4,1.8,ml,,,,0.45,ak,ak0191pbb4j9,2019-02-06T07:53:42.076Z,"114km SW of Anchor Point, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-06T07:40:11.410Z,2019-02-06 07:40:11,19.1801,109.1801,-65.5876,114.4124,60,2.86,md,5,347,1.4335,0.47,pr,pr2019037011,2019-02-06T13:46:32.561Z,"87km NNE of Vieques, Puerto Rico",earthquake,8.6,15.28,0.33,3,reviewed,pr,pr
2019-02-06T07:35:03.801Z,2019-02-06 07:35:04,61.4103,151.4103,-146.5502,33.4498,22.6,1.7,ml,,,,0.97,ak,ak0191pb9dv0,2019-02-06T07:39:57.727Z,"32km NNW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-06T07:32:15.115Z,2019-02-06 07:32:15,39.5626,129.5626,-119.0776,60.9224,4.6,1.1,ml,6,164.69,0.28,0.2227,nn,nn00676955,2019-02-06T19:38:33.649Z,"15km ESE of Fernley, Nevada",earthquake,,9.4,0.24,2,reviewed,nn,nn
2019-02-06T07:10:07.170Z,2019-02-06 07:10:07,33.498,123.498,-116.795,63.205,6.39,1.62,ml,56,72,0.01501,0.23,ci,ci38219143,2019-02-06T15:12:28.239Z,"9km NE of Aguanga, CA",earthquake,0.23,0.57,0.151,27,reviewed,ci,ci
2019-02-06T07:03:06.150Z,2019-02-06 07:03:06,37.5445,127.5445,-113.6761667,66.3238333,1.69,1.05,md,7,76,0.1658,0.03,uu,uu60017249,2019-02-07T22:02:03.810Z,"4km SE of Enterprise, Utah",earthquake,0.38,31.61,0.281,6,reviewed,uu,uu
2019-02-06T07:01:12.947Z,2019-02-06 07:01:13,61.5079,151.5079,-149.9114,30.0886,40.5,1.6,ml,,,,0.55,ak,ak0191pb247t,2019-02-06T07:13:31.347Z,"2km ESE of Big Lake, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-02-06T06:50:09.977Z,2019-02-06 06:50:10,64.0836,154.0836,-150.6746,29.3254,51,1.3,ml,,,,0.74,ak,ak0191par6h1,2019-02-06T06:53:36.450Z,"87km WNW of Healy, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-02-06T06:09:55.060Z,2019-02-06 06:09:55,33.4833333,123.4833333,-116.7866667,63.2133333,4.5,0.99,ml,32,54,0.03114,0.22,ci,ci38219127,2019-02-06T14:27:48.170Z,"9km ENE of Aguanga, CA",earthquake,0.31,0.58,0.093,23,reviewed,ci,ci
2019-02-06T06:08:25.400Z,2019-02-06 06:08:25,44.7658333,134.7658333,-112.8465,67.1535,5.57,1.1,ml,11,137,0.062,0.15,mb,mb80335289,2019-02-08T22:38:38.240Z,"24km NW of Lima, Montana",earthquake,0.77,0.93,0.053,5,reviewed,mb,mb
2019-02-06T05:51:46.100Z,2019-02-06 05:51:46,19.4986,109.4986,-68.1565,111.8435,47,3.1,md,13,221,1.01,0.3,pr,pr2019037010,2019-02-06T10:21:57.660Z,"104km NNE of Punta Cana, Dominican Republic",earthquake,1.75,7.41,0.41,12,reviewed,pr,pr
2019-02-06T05:45:14.270Z,2019-02-06 05:45:14,33.0366667,123.0366667,-116.435,63.565,6.16,1.05,ml,34,113,0.04061,0.2,ci,ci38219119,2019-02-07T19:35:31.708Z,"16km ESE of Julian, CA",earthquake,0.35,0.71,0.123,12,reviewed,ci,ci
2019-02-06T05:38:35.470Z,2019-02-06 05:38:35,19.3898,109.3898,-68.172,111.828,96,2.71,md,4,259,0.9006,0.15,pr,pr2019037009,2019-02-06T10:21:24.340Z,"92km NNE of Punta Cana, Dominican Republic",earthquake,9.69,11.61,0.39,4,reviewed,pr,pr
2019-02-06T05:36:07.050Z,2019-02-06 05:36:07,38.8333321,128.8333321,-122.8075027,57.1924973,1.42,1.01,md,8,115,0.02248,0.02,nc,nc73138500,2019-02-06T05:51:04.621Z,"7km W of Cobb, CA",earthquake,0.31,0.83,0.03,3,automatic,nc,nc
2019-02-06T05:35:26.680Z,2019-02-06 05:35:27,17.925,107.925,-66.0273,113.9727,13,1.55,md,4,283,0.0892,0.11,pr,pr2019037006,2019-02-06T10:00:56.533Z,"5km SE of Arroyo, Puerto Rico",earthquake,1.31,0.39,0.37,3,reviewed,pr,pr
2019-02-06T05:26:47.553Z,2019-02-06 05:26:48,61.3978,151.3978,-150.0809,29.9191,37.3,1.4,ml,,,,0.5,ak,ak0191pa0okz,2019-02-06T05:31:08.213Z,"15km SSW of Big Lake, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-02-06T05:13:07.170Z,2019-02-06 05:13:07,19.196,109.196,-68.1988,111.8012,97,2.69,md,5,208,0.7061,0.43,pr,pr2019037007,2019-02-06T09:59:52.557Z,"71km NNE of Punta Cana, Dominican Republic",earthquake,5.62,4.64,0.42,4,reviewed,pr,pr
2019-02-06T05:12:57.630Z,2019-02-06 05:12:58,34.023,124.023,-117.2263333,62.7736667,11.22,1.07,ml,33,61,0.08758,0.13,ci,ci38219087,2019-02-06T16:03:07.447Z,"4km SE of Loma Linda, CA",earthquake,0.15,0.29,0.141,19,reviewed,ci,ci
2019-02-06T04:55:56.973Z,2019-02-06 04:55:57,37.0441,127.0441,-118.266,61.734,4.8,1.3,ml,5,242.01,0.031,0.1501,nn,nn00676953,2019-02-06T19:17:00.072Z,"13km S of Big Pine, California",earthquake,,2,0,1,reviewed,nn,nn
2019-02-06T04:55:55.442Z,2019-02-06 04:55:55,41.2598,131.2598,-116.7163,63.2837,9.7,1.6,ml,6,336.02,0.347,0.0907,nn,nn00676952,2019-02-06T19:10:47.646Z,"71km NNE of Battle Mountain, Nevada",earthquake,,5.5,0.16,4,reviewed,nn,nn
2019-02-06T04:48:49.372Z,2019-02-06 04:48:49,61.5083,151.5083,-149.9122,30.0878,40.4,1.1,ml,,,,0.73,ak,ak0191p9jyvd,2019-02-06T04:51:49.272Z,"2km ESE of Big Lake, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-02-06T04:44:25.280Z,2019-02-06 04:44:25,19.4953333,109.4953333,-155.442,24.558,5.68,1.79,ml,44,110,0.03693,0.14,hv,hv70800086,2019-02-06T18:00:36.510Z,"22km WNW of Volcano, Hawaii",earthquake,0.32,0.8,0.227,14,reviewed,hv,hv
2019-02-06T04:43:57.670Z,2019-02-06 04:43:58,19.2913,109.2913,-68.1931,111.8069,95,3.3,md,8,231,0.7999,0.48,pr,pr2019037005,2019-02-06T09:58:43.229Z,"81km NNE of Punta Cana, Dominican Republic",earthquake,6.41,8.98,0.17,6,reviewed,pr,pr
2019-02-06T04:43:02.103Z,2019-02-06 04:43:02,61.4013,151.4013,-150.0708,29.9292,38.2,1.3,ml,,,,0.48,ak,ak0191p9isn6,2019-02-06T04:46:07.722Z,"14km SSW of Big Lake, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-02-06T04:39:41.587Z,2019-02-06 04:39:42,62.5653,152.5653,-149.6228,30.3772,9.2,1.6,ml,,,,0.63,ak,ak0191p9i0tq,2019-02-06T04:42:56.685Z,"36km NE of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-06T04:35:32.420Z,2019-02-06 04:35:32,19.4326667,109.4326667,-155.5978333,24.4021667,-2.17,0.72,md,10,82,0.01961,0.14,hv,hv70800076,2019-02-07T01:32:13.920Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake,0.27,0.35,0.123,5,reviewed,hv,hv
2019-02-06T04:32:47.804Z,2019-02-06 04:32:48,38.3781,128.3781,-118.376,61.624,7.1,0.2,ml,3,169.58,0.053,0.0118,nn,nn00676950,2019-02-06T19:01:32.507Z,"27km SE of Hawthorne, Nevada",earthquake,,9.5,0,1,reviewed,nn,nn
2019-02-06T04:29:06.506Z,2019-02-06 04:29:07,62.3526,152.3526,-151.1101,28.8899,56.9,2.1,ml,,,,0.97,ak,ak0191p9fsys,2019-02-06T04:39:45.695Z,"51km W of Talkeetna, Alaska",earthquake,,1.4,,,automatic,ak,ak
2019-02-06T04:26:19.730Z,2019-02-06 04:26:20,46.8661667,136.8661667,-112.5298333,67.4701667,11.93,1.36,ml,10,101,0.124,0.09,mb,mb80335129,2019-02-08T18:44:41.660Z,"15km SE of Lincoln, Montana",earthquake,0.34,0.75,0.233,3,reviewed,mb,mb
2019-02-06T04:23:43.630Z,2019-02-06 04:23:44,-3.0618,86.9382,118.6143,298.6143,30.97,4.8,mb,,74,2.246,0.68,us,us2000je0t,2019-02-06T04:51:47.040Z,"27km WSW of Malunda, Indonesia",earthquake,5.3,6.4,0.105,28,reviewed,us,us
2019-02-06T04:20:17.090Z,2019-02-06 04:20:17,19.8118333,109.8118333,-155.8861667,24.1138333,40.53,2.22,md,43,270,0.1352,0.11,hv,hv70800066,2019-02-07T02:44:12.490Z,"13km NE of Kalaoa, Hawaii",earthquake,0.65,0.81,0.102,21,reviewed,hv,hv
2019-02-06T04:13:41.570Z,2019-02-06 04:13:42,33.509,123.509,-116.5345,63.4655,10.21,0.85,ml,28,82,0.04846,0.15,ci,ci38219063,2019-02-06T15:12:43.676Z,"14km ESE of Anza, CA",earthquake,0.23,0.46,0.175,16,reviewed,ci,ci
2019-02-06T04:12:30.061Z,2019-02-06 04:12:30,36.8617,126.8617,-115.9432,64.0568,9.5,-0.1,ml,10,200.88,0.027,0.0824,nn,nn00676947,2019-02-06T18:46:08.593Z,"72km N of Pahrump, Nevada",earthquake,,1.8,0.51,6,reviewed,nn,nn
2019-02-06T04:11:59.650Z,2019-02-06 04:12:00,19.4826667,109.4826667,-155.6561667,24.3438333,3.11,0.94,md,21,74,0.04893,0.12,hv,hv70800051,2019-02-08T23:13:43.400Z,"22km E of Honaunau-Napoopoo, Hawaii",earthquake,0.29,0.82,0.182,11,reviewed,hv,hv
2019-02-06T03:58:49.850Z,2019-02-06 03:58:50,61.4138,151.4138,-150.074,29.926,41.6,1.3,ml,,,,0.59,ak,ak0191p90ogp,2019-02-06T04:01:55.868Z,"13km SSW of Big Lake, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-02-06T03:54:22.600Z,2019-02-06 03:54:23,-32.378,57.622,-179.961,0.039,196.26,4.7,mb,,90,3.578,0.53,us,us2000je0l,2019-02-06T04:25:51.040Z,"145km SW of L'Esperance Rock, New Zealand",earthquake,10.1,5.8,0.134,17,reviewed,us,us
2019-02-06T03:50:50.348Z,2019-02-06 03:50:50,61.4066,151.4066,-150.0661,29.9339,45.9,1.5,ml,,,,0.34,ak,ak0191p8yyru,2019-02-06T03:54:13.881Z,"14km SSW of Big Lake, Alaska",earthquake,,1,,,automatic,ak,ak
2019-02-06T03:46:39.140Z,2019-02-06 03:46:39,36.4865,126.4865,-89.5341667,90.4658333,8.22,1.56,md,19,111,0.05278,0.08,nm,nm60254871,2019-02-07T13:33:26.690Z,"11km S of New Madrid, Missouri",earthquake,0.6,0.82,0.138,12,reviewed,nm,nm
2019-02-06T03:35:53.346Z,2019-02-06 03:35:53,61.4058,151.4058,-150.0647,29.9353,43.5,1,ml,,,,0.31,ak,ak0191p8vqhl,2019-02-06T17:17:57.899Z,"14km SSW of Big Lake, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-02-06T03:34:59.930Z,2019-02-06 03:35:00,59.9444,149.9444,-150.6294,29.3706,37.2,1.6,ml,,,,0.14,ak,ak0191p8vk21,2019-02-06T03:37:29.899Z,"43km ENE of Fritz Creek, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-02-06T03:14:09.020Z,2019-02-06 03:14:09,32.6225,122.6225,-117.0996667,62.9003333,12.1,1.56,ml,21,188,0.1184,0.16,ci,ci38219039,2019-02-06T14:27:55.143Z,"4km NNE of Imperial Beach, CA",earthquake,0.45,0.83,0.177,20,reviewed,ci,ci
2019-02-06T03:04:45.821Z,2019-02-06 03:04:46,61.4413,151.4413,-149.9162,30.0838,37.4,1.4,ml,,,,0.28,ak,ak0191p8p3hh,2019-02-06T03:10:43.708Z,"9km SSE of Big Lake, Alaska",earthquake,,1.3,,,automatic,ak,ak
2019-02-06T02:53:37.390Z,2019-02-06 02:53:37,17.9878,107.9878,-66.831,113.169,3,1.98,md,3,195,0.214,0.27,pr,pr2019037002,2019-02-06T07:42:31.471Z,"1km WSW of Indios, Puerto Rico",earthquake,5.59,19.93,0.08,3,reviewed,pr,pr
2019-02-06T02:49:26.870Z,2019-02-06 02:49:27,46.8665,136.8665,-112.5178333,67.4821667,12.65,1.05,ml,6,102,0.13,0.06,mb,mb80335229,2019-02-08T21:34:23.690Z,"15km SE of Lincoln, Montana",earthquake,0.34,1.5,0.116,2,reviewed,mb,mb
2019-02-06T02:39:53.760Z,2019-02-06 02:39:54,61.4027,151.4027,-150.1223,29.8777,42.6,1.4,ml,,,,0.5,ak,ak0191p8b6k0,2019-02-06T02:43:17.002Z,"15km SW of Big Lake, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-02-06T02:39:19.220Z,2019-02-06 02:39:19,34.0363333,124.0363333,-117.254,62.746,15.55,1.72,ml,61,59,0.08723,0.19,ci,ci38219023,2019-02-06T14:28:58.130Z,"2km SSE of Loma Linda, CA",earthquake,0.24,0.48,0.106,24,reviewed,ci,ci
2019-02-06T02:35:50.348Z,2019-02-06 02:35:50,61.3189,151.3189,-150.1367,29.8633,45.9,1.5,ml,,,,0.53,ak,ak0191p8abfm,2019-02-06T02:40:36.041Z,"16km NW of Anchorage, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-02-06T02:27:48.390Z,2019-02-06 02:27:48,45.8586667,135.8586667,-111.3458333,68.6541667,4.13,0.77,ml,7,110,0.306,0.07,mb,mb80335224,2019-02-08T23:10:45.400Z,"1km WNW of Manhattan, Montana",earthquake,0.59,6.04,,0,reviewed,mb,mb
2019-02-06T02:25:43.477Z,2019-02-06 02:25:43,37.8685,127.8685,-116.1621,63.8379,12.2,1.8,ml,26,112.78,0.398,0.1607,nn,nn00676912,2019-02-06T17:17:23.447Z,"40km SSE of Warm Springs, Nevada",earthquake,,5.7,0.31,15,reviewed,nn,nn
2019-02-06T02:20:17.560Z,2019-02-06 02:20:18,61.0592,151.0592,-152.3383,27.6617,116.7,2.3,ml,,,,0.6,ak,ak0191p8713t,2019-02-06T02:32:43.396Z,"67km NNE of Redoubt Volcano, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-02-06T02:16:03.090Z,2019-02-06 02:16:03,33.5165,123.5165,-116.7965,63.2035,4.38,0.36,ml,15,116,0.005226,0.1,ci,ci38219007,2019-02-06T15:46:56.199Z,"10km NE of Aguanga, CA",earthquake,0.26,0.26,0.11,5,reviewed,ci,ci
2019-02-06T01:51:28.520Z,2019-02-06 01:51:29,19.4055004,109.4055004,-155.2831726,24.7168274,-0.08,1.71,md,19,37,0.01213,0.12,hv,hv70799926,2019-02-06T01:57:09.780Z,"5km WSW of Volcano, Hawaii",earthquake,0.14,0.19,0.34,16,automatic,hv,hv
2019-02-06T01:32:44.600Z,2019-02-06 01:32:45,38.8366661,128.8366661,-122.7838364,57.2161636,0.82,1.21,md,10,95,0.01251,0.06,nc,nc73138475,2019-02-06T01:52:05.261Z,"6km WNW of Cobb, CA",earthquake,0.32,0.58,,1,automatic,nc,nc
2019-02-06T01:31:35.280Z,2019-02-06 01:31:35,46.8001667,136.8001667,-112.4465,67.5535,8.7,1.64,ml,9,90,0.095,0.04,mb,mb80335119,2019-02-08T18:27:51.710Z,"24km SE of Lincoln, Montana",earthquake,0.32,0.65,0.048,2,reviewed,mb,mb
2019-02-06T01:29:12.288Z,2019-02-06 01:29:12,64.6707,154.6707,-149.3538,30.6462,25,0.3,ml,,,,0.48,ak,ak0191p7nc6h,2019-02-06T17:12:35.837Z,"15km NW of North Nenana, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-02-06T01:22:25.280Z,2019-02-06 01:22:25,19.6631,109.6631,-65.5628,114.4372,64,3.34,md,16,293,1.4507,0.26,pr,pr2019037001,2019-02-06T07:42:46.355Z,"139km NNE of Vieques, Puerto Rico",earthquake,2.6,8.95,0.44,14,reviewed,pr,pr
2019-02-06T01:21:13.480Z,2019-02-06 01:21:13,32.9145,122.9145,-115.532,64.468,7.35,2.03,ml,29,37,0.02742,0.25,ci,ci38218975,2019-02-06T15:42:05.780Z,"7km S of Brawley, CA",earthquake,0.3,0.56,0.201,42,reviewed,ci,ci
2019-02-06T01:01:58.810Z,2019-02-06 01:01:59,17.9255,107.9255,-66.815,113.185,9,1.82,md,3,226,0.2334,0.26,pr,pr2019037004,2019-02-06T07:43:26.543Z,"7km S of Indios, Puerto Rico",earthquake,4.3,16.85,0.02,3,reviewed,pr,pr
2019-02-06T01:01:47.383Z,2019-02-06 01:01:47,62.9614,152.9614,-150.132,29.868,82.5,2.1,ml,,,,0.77,ak,ak0191p7hlb7,2019-02-06T01:11:24.475Z,"71km N of Talkeetna, Alaska",earthquake,,1.1,,,automatic,ak,ak
2019-02-06T00:58:02.620Z,2019-02-06 00:58:03,32.8253333,122.8253333,-115.4761667,64.5238333,5.19,1.51,ml,19,103,0.03178,0.19,ci,ci38218967,2019-02-06T15:33:46.783Z,"9km ENE of El Centro, CA",earthquake,0.25,0.32,0.216,12,reviewed,ci,ci
2019-02-06T00:49:11.240Z,2019-02-06 00:49:11,19.3021,109.3021,-67.8215,112.1785,83,3.3,md,4,241,1.4326,0.39,pr,pr2019037003,2019-02-06T07:43:02.463Z,"100km NE of Punta Cana, Dominican Republic",earthquake,6.36,10.44,0.17,3,reviewed,pr,pr
2019-02-06T00:43:10.259Z,2019-02-06 00:43:10,39.676,129.676,-119.6926,60.3074,13,-0.4,ml,4,170.2,0.218,0.1644,nn,nn00676937,2019-02-06T18:24:36.135Z,"3km NNE of Spanish Springs, Nevada",earthquake,,6.9,0,1,reviewed,nn,nn
2019-02-06T00:43:05.230Z,2019-02-06 00:43:05,33.481,123.481,-116.788,63.212,4.48,1.2,ml,41,43,0.03295,0.22,ci,ci38218951,2019-02-06T14:30:03.010Z,"8km ENE of Aguanga, CA",earthquake,0.27,0.57,0.152,27,reviewed,ci,ci
2019-02-06T00:34:22.640Z,2019-02-06 00:34:23,6.812,96.812,-73.0008,106.9992,155.45,4.4,mb,,76,0.916,0.94,us,us2000jdz7,2019-02-06T02:38:31.866Z,"13km N of Aratoca, Colombia",earthquake,8.8,4.3,0.051,111,reviewed,us,us
2019-02-06T00:31:44.461Z,2019-02-06 00:31:44,39.672,129.672,-119.6862,60.3138,13.4,-0.3,ml,4,172.73,0.222,0.0672,nn,nn00676935,2019-02-06T18:06:09.443Z,"3km NE of Spanish Springs, Nevada",earthquake,,5.3,0,1,reviewed,nn,nn
2019-02-06T00:23:10.140Z,2019-02-06 00:23:10,33.7943333,123.7943333,-116.8991667,63.1008333,8.65,0.83,ml,19,161,0.09336,0.11,ci,ci38218943,2019-02-06T15:24:41.346Z,"5km N of Valle Vista, CA",earthquake,0.36,0.63,0.174,8,reviewed,ci,ci
2019-02-06T00:23:09.070Z,2019-02-06 00:23:09,19.3286667,109.3286667,-155.1959991,24.8040009,0.4,1.91,md,45,87,0.04851,0.22,hv,hv70799761,2019-02-06T00:26:23.160Z,"12km SSE of Volcano, Hawaii",earthquake,0.34,0.22,0.18,27,automatic,hv,hv
2019-02-06T00:10:17.987Z,2019-02-06 00:10:18,61.3897,151.3897,-150.0048,29.9952,41,1.4,ml,,,,0.64,ak,ak0191p6y0ti,2019-02-06T00:16:41.630Z,"14km S of Big Lake, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-02-06T00:09:43.610Z,2019-02-06 00:09:44,19.3223,109.3223,-68.226,111.774,126,3.4,md,4,243,1.7256,0.14,pr,pr2019037000,2019-02-06T07:41:23.375Z,"84km NNE of Punta Cana, Dominican Republic",earthquake,6.19,5.98,0.09,4,reviewed,pr,pr
2019-02-06T00:04:03.652Z,2019-02-06 00:04:04,57.118,147.118,-157.6285,22.3715,0.2,2.1,ml,,,,0.52,ak,ak0191p6wpeu,2019-02-06T00:16:41.276Z,"118km NE of Chignik Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-06T00:01:46.340Z,2019-02-06 00:01:46,34.0166667,124.0166667,-117.0915,62.9085,15.66,0.96,ml,11,222,0.09663,0.09,ci,ci38218911,2019-02-06T00:14:37.762Z,"5km NW of Calimesa, CA",earthquake,0.39,0.52,0.184,4,reviewed,ci,ci
2019-02-06T00:01:44.650Z,2019-02-06 00:01:45,59.7785,149.7785,-153.1065,26.8935,100.3,2,ml,,,,0.76,ak,ak0191p6w5df,2019-02-06T00:14:30.079Z,"71km W of Anchor Point, Alaska",earthquake,,1.2,,,automatic,ak,ak
2019-02-05T23:44:54.315Z,2019-02-05 23:44:54,61.3981,151.3981,-150.109,29.891,35.4,1.6,ml,,,,0.38,ak,ak0191nxb0dz,2019-02-05T23:47:53.022Z,"16km SSW of Big Lake, Alaska",earthquake,,1,,,automatic,ak,ak
2019-02-05T23:42:15.450Z,2019-02-05 23:42:15,44.788,134.788,-110.8356667,69.1643333,4.96,1.37,ml,13,106,0.01057,0.15,uu,uu60311422,2019-02-06T00:14:19.170Z,"25km ENE of West Yellowstone, Montana",earthquake,0.34,0.48,0.111,2,reviewed,uu,uu
2019-02-05T23:36:14.640Z,2019-02-05 23:36:15,19.0813,109.0813,-66.5703,113.4297,64,3.06,md,10,297,0.6056,0.44,pr,pr2019036043,2019-02-06T07:40:51.999Z,"69km NNE of Arecibo, Puerto Rico",earthquake,3.15,5.25,0.17,7,reviewed,pr,pr
2019-02-05T23:18:35.380Z,2019-02-05 23:18:35,40.4051667,130.4051667,-121.5495,58.4505,3.93,0.64,md,9,147,0.06368,0.07,nc,nc73138470,2019-02-06T00:05:03.436Z,"6km NNE of Mineral, CA",earthquake,0.3,1.11,0.055,8,reviewed,nc,nc
2019-02-05T23:18:00.550Z,2019-02-05 23:18:01,45.6485,135.6485,-111.8385,68.1615,0.84,0.7,ml,7,90,0.155,0.09,mb,mb80335114,2019-02-08T23:17:26.760Z,"31km SE of Whitehall, Montana",earthquake,0.48,1.66,0.17,2,reviewed,mb,mb
2019-02-05T23:17:48.000Z,2019-02-05 23:17:48,2.5794,92.5794,128.4071,308.4071,74,5,mb,,68,2.075,1,us,us2000jdy8,2019-02-05T23:35:54.040Z,"103km NNE of Tobelo, Indonesia",earthquake,8.4,7,0.052,117,reviewed,us,us
2019-02-05T22:57:42.740Z,2019-02-05 22:57:43,19.4193333,109.4193333,-155.6298333,24.3701667,0.3,1.2,md,19,147,0.01664,0.09,hv,hv70799606,2019-02-07T01:26:44.330Z,"24km E of Honaunau-Napoopoo, Hawaii",earthquake,0.37,0.58,0.128,12,reviewed,hv,hv
2019-02-05T22:56:52.030Z,2019-02-05 22:56:52,46.875,136.875,-112.5441667,67.4558333,16.06,1.62,ml,11,104,0.111,0.16,mb,mb80335104,2019-02-08T18:34:17.040Z,"13km SE of Lincoln, Montana",earthquake,0.43,0.66,0.217,3,reviewed,mb,mb
2019-02-05T22:55:27.187Z,2019-02-05 22:55:27,63.1827,153.1827,-150.3628,29.6372,101.1,1.9,ml,,,,1.56,ak,ak0191nwrvf9,2019-02-05T23:02:22.298Z,"74km WSW of Cantwell, Alaska",earthquake,,1.3,,,automatic,ak,ak
2019-02-05T22:55:13.290Z,2019-02-05 22:55:13,40.4071667,130.4071667,-121.5463333,58.4536667,4.63,-0.05,md,6,145,0.06093,0.06,nc,nc73138590,2019-02-06T17:57:38.981Z,"6km NNE of Mineral, CA",earthquake,0.46,1.55,0.119,5,reviewed,nc,nc
2019-02-05T22:53:23.727Z,2019-02-05 22:53:24,64.8212,154.8212,-150.6391,29.3609,8,1.4,ml,,,,0.85,ak,ak0191nwrfua,2019-02-05T23:04:03.113Z,"20km S of Manley Hot Springs, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-05T22:38:07.170Z,2019-02-05 22:38:07,33.5176667,123.5176667,-116.55,63.45,13.97,0.84,ml,24,78,0.04278,0.11,ci,ci38218839,2019-02-06T00:10:19.413Z,"12km ESE of Anza, CA",earthquake,0.2,0.33,0.145,13,reviewed,ci,ci
2019-02-05T22:19:20.930Z,2019-02-05 22:19:21,18.3331,108.3331,-67.3783,112.6217,11,2.17,md,4,157,0.1132,0.51,pr,pr2019036042,2019-02-06T00:43:00.975Z,"13km W of Rincon, Puerto Rico",earthquake,3.36,4.22,0.33,3,reviewed,pr,pr
2019-02-05T22:12:31.450Z,2019-02-05 22:12:31,33.4993333,123.4993333,-116.785,63.215,6.78,1.14,ml,27,41,0.01826,0.12,ci,ci38218815,2019-02-05T22:38:38.226Z,"10km NE of Aguanga, CA",earthquake,0.16,0.66,0.08,13,reviewed,ci,ci
2019-02-05T22:03:58.865Z,2019-02-05 22:03:59,61.3276,151.3276,-149.9087,30.0913,33.4,1.8,ml,,,,0.89,ak,ak0191nwgsrv,2019-02-05T22:10:09.517Z,"12km N of Anchorage, Alaska",earthquake,,0.1,,,automatic,ak,ak
2019-02-05T22:01:42.710Z,2019-02-05 22:01:43,35.9775,125.9775,-117.6691667,62.3308333,3.19,0.87,ml,7,127,0.03324,0.05,ci,ci38218807,2019-02-05T22:35:35.161Z,"22km ENE of Little Lake, CA",earthquake,0.24,0.61,0.124,2,reviewed,ci,ci
2019-02-05T21:55:32.502Z,2019-02-05 21:55:33,59.975,149.975,-152.3197,27.6803,70.6,1.7,ml,,,,0.7,ak,ak0191nw6gde,2019-02-05T21:59:36.212Z,"35km NW of Anchor Point, Alaska",earthquake,,1.3,,,automatic,ak,ak
